model,nobs,pseudo_r2,dispersion,status,term,estimate,std.error,statistic,p.value,conf.low,conf.high
col2_year_occ_pair_fe,4126423,0.5585811465690302,30.888784482302356,estimated,same_kyoku_diff_ka:D_dest_occ_any,5.911844730162825,1.4242176416760093,4.150941932727226,3.311097706137579e-5,3.120429446331275,8.703260013994374
col2_year_occ_pair_fe,4126423,0.5585811465690302,30.888784482302356,estimated,diff_kyoku:D_dest_occ_any,4.892036500103116,1.3367083683809045,3.659763502512237,2.524481308443745e-4,2.272136240243245,7.511936759962987
col2_year_occ_pair_fe,4126423,0.5585811465690302,30.888784482302356,estimated,log_N_o_occ:log_N_d_occ:D_dest_occ_any,-0.11767160105968055,0.07639160129150417,-1.5403735367538016,0.12346932813015746,-0.26739638831237217,0.03205318619301106
col3_year_origin_kyoku_fe,4978825,0.39495569946831954,81.00921560097578,estimated,log_N_o_occ,1.033354894742626,0.04344819569094529,23.783608923442127,4.936032233843994e-125,0.948197995995125,1.1185117934901272
col3_year_origin_kyoku_fe,4978825,0.39495569946831954,81.00921560097578,estimated,log_N_d_occ,-0.6903296354016559,0.15134609672918223,-4.561264877791514,5.084639068023862e-6,-0.9869625341915683,-0.39369673661174354
col3_year_origin_kyoku_fe,4978825,0.39495569946831954,81.00921560097578,estimated,occ_similarity,-6.0775673493744575,0.8199316633733778,-7.412285219441361,1.241414075178455e-13,-7.684603879370297,-4.470530819378618
col3_year_origin_kyoku_fe,4978825,0.39495569946831954,81.00921560097578,estimated,same_kyoku_diff_ka,-6.536634112401544,0.7855039743533326,-8.321579935713041,8.679844956023737e-17,-8.07619361184715,-4.997074612955938
col3_year_origin_kyoku_fe,4978825,0.39495569946831954,81.00921560097578,estimated,diff_kyoku,-8.333155229824547,0.7529713484383775,-11.067028310050663,1.8131376037930494e-28,-9.808951954154326,-6.8573585054947674
col3_year_origin_kyoku_fe,4978825,0.39495569946831954,81.00921560097578,estimated,D_dest_occ_any,-5.990719115562053,1.4950922575135521,-4.006922706913791,6.151498278443143e-5,-8.921046093853299,-3.0603921372708074
col3_year_origin_kyoku_fe,4978825,0.39495569946831954,81.00921560097578,estimated,log_N_o_occ:log_N_d_occ,-0.08512533037705824,0.04250221552526488,-2.002844541749985,0.045193977264465876,-0.16842814206973655,-0.0018225186843799507
col3_year_origin_kyoku_fe,4978825,0.39495569946831954,81.00921560097578,estimated,log_N_o_occ:D_dest_occ_any,-0.05450496159604096,0.12080708826133925,-0.45117353940467136,0.6518644789689994,-0.29128250366541736,0.18227258047333544
col3_year_origin_kyoku_fe,4978825,0.39495569946831954,81.00921560097578,estimated,log_N_d_occ:D_dest_occ_any,0.8326724068158814,0.24462633743011694,3.403854284715983,6.64421874480805e-4,0.35321359578290973,1.3121312178488531
