model,nobs,pseudo_r2,dispersion,status,term,estimate,std.error,statistic,p.value,conf.low,conf.high
col2_year_occ_pair_fe,2914299,0.41913005450728735,2.5654604041926063,estimated,log_N_o_occ:log_N_d_occ,-0.04999364824404171,0.031015841186292446,-1.611874652818914,0.10698921893960506,-0.11078357991938895,0.01079628343130553
col2_year_occ_pair_fe,2914299,0.41913005450728735,2.5654604041926063,estimated,log_N_o_occ:D_dest_occ_any,0.9453645392891836,0.2956815265355832,3.197239105079551,0.0013874986176339822,0.36583939638561636,1.524889682192751
col2_year_occ_pair_fe,2914299,0.41913005450728735,2.5654604041926063,estimated,log_N_d_occ:D_dest_occ_any,-0.9643045676852289,1.025138506537008,-0.9406578345620041,0.3468802336445899,-2.973539119662943,1.044929984292485
col2_year_occ_pair_fe,2914299,0.41913005450728735,2.5654604041926063,estimated,occ_similarity:D_dest_occ_any,-1.1528800856475812,2.095794756179528,-0.5500920747359787,0.5822562222460093,-5.260562326747359,2.954802155452197
col2_year_occ_pair_fe,2914299,0.41913005450728735,2.5654604041926063,estimated,same_kyoku_diff_ka:D_dest_occ_any,11.952978627737146,1.211334060103753,9.867615401414001,5.751563970868744e-23,9.578807496687112,14.32714975878718
col2_year_occ_pair_fe,2914299,0.41913005450728735,2.5654604041926063,estimated,diff_kyoku:D_dest_occ_any,11.56735156148707,1.4514277057794092,7.969636734525102,1.5914146318969337e-15,8.722605531995832,14.41209759097831
col2_year_occ_pair_fe,2914299,0.41913005450728735,2.5654604041926063,estimated,log_N_o_occ:log_N_d_occ:D_dest_occ_any,-0.422777586007685,0.16455782720386777,-2.5691733610696823,0.010194144515166379,-0.7453050007014312,-0.10025017131393871
col3_year_origin_kyoku_fe,4747995,0.3548241372808253,2.5738066270762228,estimated,log_N_o_occ,0.8331559734815538,0.0877126426804603,9.498698796669085,2.1252926647432546e-21,0.6612423528390208,1.0050695941240868
col3_year_origin_kyoku_fe,4747995,0.3548241372808253,2.5738066270762228,estimated,log_N_d_occ,0.25448968690238116,0.07922222959727249,3.2123519900422357,0.001316529658392739,0.099216970116764,0.4097624036879983
col3_year_origin_kyoku_fe,4747995,0.3548241372808253,2.5738066270762228,estimated,occ_similarity,1.544244870421774,0.36561052311276393,4.223742952676141,2.4027808586442904e-5,0.8276614127519077,2.26082832809164
col3_year_origin_kyoku_fe,4747995,0.3548241372808253,2.5738066270762228,estimated,same_kyoku_diff_ka,-2.316294727359862,0.34795401974670287,-6.656898888669358,2.7966543735741165e-11,-2.9982720743393383,-1.634317380380386
col3_year_origin_kyoku_fe,4747995,0.3548241372808253,2.5738066270762228,estimated,diff_kyoku,-4.8559997719588734,0.2991033362729533,-16.235190929222615,2.84361789521834e-59,-5.442231538709635,-4.269768005208112
col3_year_origin_kyoku_fe,4747995,0.3548241372808253,2.5738066270762228,estimated,D_dest_occ_any,-2.7163685518788583,4.40949485776682,-0.6160271503875975,0.5378766007586059,-11.35881966311639,5.926082559358674
col3_year_origin_kyoku_fe,4747995,0.3548241372808253,2.5738066270762228,estimated,log_N_o_occ:log_N_d_occ,0.009154867660582208,0.02111420640984635,0.43358805360133956,0.6645876114354603,-0.03222821646486139,0.0505379517860258
col3_year_origin_kyoku_fe,4747995,0.3548241372808253,2.5738066270762228,estimated,log_N_o_occ:D_dest_occ_any,0.7073940278462736,0.29883766607910867,2.367151494413731,0.017925593584319742,0.12168296510721377,1.2931050905853334
col3_year_origin_kyoku_fe,4747995,0.3548241372808253,2.5738066270762228,estimated,log_N_d_occ:D_dest_occ_any,-1.4295990960231322,0.892596213897598,-1.6016190453919414,0.10923987663403609,-3.1790555279992345,0.31985733595296995
col3_year_origin_kyoku_fe,4747995,0.3548241372808253,2.5738066270762228,estimated,occ_similarity:D_dest_occ_any,-1.4271200435154885,1.7554054317580705,-0.8129860018071163,0.41622608393998,-4.867651468027289,2.0134113809963123
