model,nobs,pseudo_r2,dispersion,status,term,estimate,std.error,statistic,p.value,conf.low,conf.high
within_dept_features,27756,0.3350407758954669,47.60349365783977,estimated,log_N_o,2.327336872528959,0.1457898931709363,15.96363658624946,2.2899104252031318e-57,2.0415939326039823,2.613079812453936
within_dept_features,27756,0.3350407758954669,47.60349365783977,estimated,log_N_d,1.205908833005772,0.21464271434811918,5.618214606855761,1.9294076179266882e-8,0.7852168433395397,1.6266008226720041
within_dept_features,27756,0.3350407758954669,47.60349365783977,estimated,occ_similarity,-0.00322089593132846,0.7207946909524456,-0.004468534482506279,0.9964346371924058,-1.4159525304458003,1.4095107385831434
within_dept_features,27756,0.3350407758954669,47.60349365783977,estimated,log_N_o:log_N_d,-0.29413041770752235,0.023561844641579996,-12.483335756677782,9.204792796270145e-36,-0.34031078461434716,-0.2479500508006975
