model,nobs,pseudo_r2,dispersion,status,term,estimate,std.error,statistic,p.value,conf.low,conf.high
within_dept_nondraft_yearFE,58702,0.35149788279604643,20.46197688538391,estimated,log_N_o,0.162746451991263,0.3363701645038808,0.48383141302469873,0.6285055194105102,-0.4965269559101565,0.8220198598926826
within_dept_nondraft_yearFE,58702,0.35149788279604643,20.46197688538391,estimated,I(I(log_N_o^2)),0.11239516950053312,0.03606503996153635,3.116457644866149,0.0018303797207242748,0.04170899007492407,0.18308134892614217
within_dept_nondraft_yearFE,58702,0.35149788279604643,20.46197688538391,estimated,log_N_d,-0.490004841094529,0.5172989653145762,-0.9472372340751749,0.34351790608970023,-1.5038921823509328,0.5238825001618748
within_dept_nondraft_yearFE,58702,0.35149788279604643,20.46197688538391,estimated,I(I(log_N_d^2)),0.01612086027131776,0.11020617990869604,0.14627909509860174,0.8837010680296635,-0.19987928322346812,0.23212100376610365
within_dept_nondraft_yearFE,58702,0.35149788279604643,20.46197688538391,estimated,occ_similarity,0.26617535693098493,0.8659002752358997,0.30739724255021167,0.7585410267829203,-1.4309579967346981,1.9633087105966682
