model,nobs,pseudo_r2,dispersion,status,term,estimate,std.error,statistic,p.value,conf.low,conf.high
col1_dist_full_year_fe,4445908,0.3332630113699131,2.6123852233281406,estimated,log_N_o_occ,0.7783250843906169,0.07496452089387143,10.382579320322812,2.976235498494128e-25,0.6313973233203285,0.9252528454609052
col1_dist_full_year_fe,4445908,0.3332630113699131,2.6123852233281406,estimated,log_N_d_occ,0.23943570798434788,0.059713903716880505,4.009714540177716,6.07921965828059e-5,0.12239860732296964,0.3564728086457261
col1_dist_full_year_fe,4445908,0.3332630113699131,2.6123852233281406,estimated,occ_similarity,1.7879100784863446,0.35875520516764764,4.983649164479293,6.239617076219155e-7,1.0847627970914775,2.4910573598812116
col1_dist_full_year_fe,4445908,0.3332630113699131,2.6123852233281406,estimated,same_office,4.659189351033631,0.2710481562528601,17.189526080697945,3.1812205287008883e-66,4.12794472670204,5.190433975365222
col1_dist_full_year_fe,4445908,0.3332630113699131,2.6123852233281406,estimated,same_kyoku_diff_ka,2.3253706461704837,0.22665247867096758,10.25963033718345,1.0711600103889191e-24,1.8811399509686546,2.769601341372313
col1_dist_full_year_fe,4445908,0.3332630113699131,2.6123852233281406,estimated,log_N_o_occ:log_N_d_occ,0.006628042100277343,0.018590896688861675,0.3565208398069571,0.7214505481464131,-0.029809445850196473,0.04306553005075116
col2_dist_full_year_occ_fe,2684319,0.4155909572115788,2.8505221446465208,estimated,log_N_o_occ,0.8610034313004196,0.0989269558188379,8.70342591838316,3.2201262151609806e-18,0.6671101607953122,1.0548967018055269
col2_dist_full_year_occ_fe,2684319,0.4155909572115788,2.8505221446465208,estimated,log_N_d_occ,0.12957568755482196,0.09889508244106561,1.31023387974867,0.19011672770659663,-0.06425511227778608,0.32340648738743
col2_dist_full_year_occ_fe,2684319,0.4155909572115788,2.8505221446465208,estimated,occ_similarity,1.089892270874301,0.3814905389258346,2.856931325068029,0.004277583777315234,0.34218455413688986,1.8375999876117124
col2_dist_full_year_occ_fe,2684319,0.4155909572115788,2.8505221446465208,estimated,same_office,5.889094133230749,0.27183551046305876,21.664182590416388,4.467705223961551e-104,5.356306323004093,6.4218819434574055
col2_dist_full_year_occ_fe,2684319,0.4155909572115788,2.8505221446465208,estimated,same_kyoku_diff_ka,2.3698106337703195,0.22435000574216687,10.563006789016145,4.422640559684305e-26,1.9300927025843182,2.8095285649563206
col2_dist_full_year_occ_fe,2684319,0.4155909572115788,2.8505221446465208,estimated,log_N_o_occ:log_N_d_occ,-0.04136473663268947,0.02698664406625195,-1.5327854968235193,0.12532871523768377,-0.09425758706614484,0.011528113800765898
col3_dist_full_origin_kyoku_fe,4406699,0.3517777279569686,2.867264969360329,estimated,log_N_o_occ,0.7728424041503961,0.07738420542863327,9.987081987462435,1.736173953990621e-23,0.6211721485380259,0.9245126597627662
col3_dist_full_origin_kyoku_fe,4406699,0.3517777279569686,2.867264969360329,estimated,log_N_d_occ,0.21764101835512495,0.06166890949261535,3.5291854541580103,4.1684090555754445e-4,0.09677217678373863,0.3385098599265113
col3_dist_full_origin_kyoku_fe,4406699,0.3517777279569686,2.867264969360329,estimated,occ_similarity,1.5362841428222318,0.36591496225335934,4.19847314622382,2.6872071222712938e-5,0.8191039954013143,2.253464290243149
col3_dist_full_origin_kyoku_fe,4406699,0.3517777279569686,2.867264969360329,estimated,same_office,4.8596483418750935,0.29759227684520057,16.329887298798923,6.049599844986285e-60,4.276378197181227,5.44291848656896
col3_dist_full_origin_kyoku_fe,4406699,0.3517777279569686,2.867264969360329,estimated,same_kyoku_diff_ka,2.535535244611023,0.24608525852204172,10.30348286540665,6.795543154228572e-25,2.0532170007815926,3.017853488440453
col3_dist_full_origin_kyoku_fe,4406699,0.3517777279569686,2.867264969360329,estimated,log_N_o_occ:log_N_d_occ,0.011832817360021064,0.0189834368372513,0.6233232402259987,0.5330721286508716,-0.025374035143782427,0.049039669863824555
col4_dist_full_destination_kyoku_fe,3590943,0.35710907581799123,2.026435047239396,estimated,log_N_o_occ,0.7805848215330906,0.075886540980359,10.286209009514902,8.131507345531196e-25,0.6318499343002641,0.9293197087659171
col4_dist_full_destination_kyoku_fe,3590943,0.35710907581799123,2.026435047239396,estimated,log_N_d_occ,0.22170791754347263,0.06436847253949311,3.444355734982593,5.724220210404337e-4,0.0955480296262107,0.3478678054607346
col4_dist_full_destination_kyoku_fe,3590943,0.35710907581799123,2.026435047239396,estimated,occ_similarity,1.4043563004438162,0.38384290266535515,3.658674657502194,2.535229365553551e-4,0.6520380354984068,2.156674565389226
col4_dist_full_destination_kyoku_fe,3590943,0.35710907581799123,2.026435047239396,estimated,same_office,4.942869990974162,0.2866656330163538,17.24263190869545,1.271155859931954e-66,4.381015674656733,5.504724307291592
col4_dist_full_destination_kyoku_fe,3590943,0.35710907581799123,2.026435047239396,estimated,same_kyoku_diff_ka,2.5673707723569987,0.21762537228225332,11.797203356542449,4.0349950341589385e-32,2.140832880561661,2.9939086641523365
col4_dist_full_destination_kyoku_fe,3590943,0.35710907581799123,2.026435047239396,estimated,log_N_o_occ:log_N_d_occ,0.01027962944214078,0.019247758635529088,0.5340689083229566,0.5932938599238826,-0.027445284266616035,0.0480045431508976
col5_dist_full_origin_ka_fe,2778413,0.3894961528845089,3.739082583726009,estimated,log_N_o_occ,0.8553782421489493,0.07391990120018962,11.571690820208442,5.73413640428737e-31,0.7104978980558185,1.00025858624208
col5_dist_full_origin_ka_fe,2778413,0.3894961528845089,3.739082583726009,estimated,log_N_d_occ,0.16278882718008347,0.07185589597923019,2.2654901864578694,0.0234826155630557,0.02195385898393587,0.3036237953762311
col5_dist_full_origin_ka_fe,2778413,0.3894961528845089,3.739082583726009,estimated,occ_similarity,1.573971924322378,0.3705839741190727,4.247274664437172,2.1638661970937445e-5,0.8476406818012722,2.300303166843484
col5_dist_full_origin_ka_fe,2778413,0.3894961528845089,3.739082583726009,estimated,same_office,4.896906128662625,0.2895844943148713,16.910111642020844,3.7898935387271794e-64,4.329330949324233,5.464481308001017
col5_dist_full_origin_ka_fe,2778413,0.3894961528845089,3.739082583726009,estimated,same_kyoku_diff_ka,2.5360202308908173,0.253593820069829,10.000323470786885,1.5190006916159391e-23,2.0389854768520217,3.033054984929613
col5_dist_full_origin_ka_fe,2778413,0.3894961528845089,3.739082583726009,estimated,log_N_o_occ:log_N_d_occ,0.035683530695590715,0.02534423629864157,1.4079544664560804,0.15914455337522895,-0.013990259665419474,0.0853573210566009
col6_dist_full_destination_ka_fe,1420716,0.41041401386054754,2.407339352272585,estimated,log_N_o_occ,0.7633360393172044,0.09232221982784537,8.268172502140963,1.3602797877161672e-16,0.5823878134818379,0.9442842651525709
col6_dist_full_destination_ka_fe,1420716,0.41041401386054754,2.407339352272585,estimated,log_N_d_occ,0.15052835698012945,0.06607297392710379,2.278213739042571,0.02271384610096883,0.021027707731552048,0.28002900622870686
col6_dist_full_destination_ka_fe,1420716,0.41041401386054754,2.407339352272585,estimated,occ_similarity,1.296168183879293,0.42199200061044523,3.0715468113241053,0.002129527701418204,0.4690790609188159,2.1232573068397698
col6_dist_full_destination_ka_fe,1420716,0.41041401386054754,2.407339352272585,estimated,same_office,5.024552954002182,0.29027824237405453,17.309437017768314,3.993000283561628e-67,4.455618053453446,5.593487854550918
col6_dist_full_destination_ka_fe,1420716,0.41041401386054754,2.407339352272585,estimated,same_kyoku_diff_ka,2.6168688282962234,0.220258132915808,11.880918055800016,1.487248925111712e-32,2.1851708204792035,3.048566836113243
col6_dist_full_destination_ka_fe,1420716,0.41041401386054754,2.407339352272585,estimated,log_N_o_occ:log_N_d_occ,0.0306271898625754,0.0252592891728522,1.2125119457238105,0.22531647266752,-0.01888010719129743,0.08013448691644823
