event_origin_id,event_id,chosen_distance,n_candidates,n_selected,salary_candidate_share,any_selected_with_salary,all_candidates_with_salary,usable_salary,drop_reason_salary
evt_103||1490,evt_103,same_section,4,1,0.5,TRUE,FALSE,FALSE,candidate_missing_salary
evt_103||7029,evt_103,different_department,2,1,0.5,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_104||1130,evt_104,same_department,10,1,0.1,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_104||7525,evt_104,different_department,12,1,0.08333333333333333,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_105||1490,evt_105,same_section,4,2,0.5,TRUE,FALSE,FALSE,candidate_missing_salary
evt_105||2183,evt_105,different_department,10,1,0.1,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_108||2071,evt_108,same_department,36,1,0.3333333333333333,TRUE,FALSE,FALSE,candidate_missing_salary
evt_109||2071,evt_109,same_department,36,1,0.3333333333333333,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_113||1531,evt_113,same_section,3,1,0,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_114||1449,evt_114,same_section,84,1,0.4880952380952381,TRUE,FALSE,FALSE,candidate_missing_salary
evt_114||8905,evt_114,same_section,34,2,0.4411764705882353,TRUE,FALSE,FALSE,candidate_missing_salary
evt_121||1449,evt_121,same_section,84,1,0.4880952380952381,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_123||6184,evt_123,different_department,2,1,0,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_131||1193,evt_131,same_department,13,1,0.15384615384615385,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_131||1555,evt_131,same_section,21,3,0.6190476190476191,TRUE,FALSE,FALSE,candidate_missing_salary
evt_131||1919,evt_131,same_section,15,1,0.5333333333333333,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_131||2071,evt_131,same_department,36,1,0.3333333333333333,TRUE,FALSE,FALSE,candidate_missing_salary
evt_135||1449,evt_135,same_department,84,2,0.4880952380952381,TRUE,FALSE,FALSE,candidate_missing_salary
evt_136||1716,evt_136,same_department,6,1,0.3333333333333333,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_137||1555,evt_137,same_section,21,2,0.6190476190476191,TRUE,FALSE,FALSE,candidate_missing_salary
evt_137||8490,evt_137,same_department,27,1,0.2222222222222222,TRUE,FALSE,FALSE,candidate_missing_salary
evt_147||2174,evt_147,same_department,27,2,0.4444444444444444,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_14||1449,evt_14,same_section,84,3,0.4880952380952381,TRUE,FALSE,FALSE,candidate_missing_salary
evt_153||2174,evt_153,same_department,27,1,0.4444444444444444,TRUE,FALSE,FALSE,candidate_missing_salary
evt_15||1449,evt_15,same_section,84,5,0.4880952380952381,TRUE,FALSE,FALSE,candidate_missing_salary
evt_15||8905,evt_15,same_section,34,1,0.4411764705882353,TRUE,FALSE,FALSE,candidate_missing_salary
evt_161||2071,evt_161,same_department,36,1,0.3333333333333333,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_162||2143,evt_162,same_department,11,1,0.6363636363636364,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_163||1449,evt_163,different_department,84,1,0.4880952380952381,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_163||2071,evt_163,same_department,36,1,0.3333333333333333,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_165||6953,evt_165,same_department,19,1,0.8421052631578947,TRUE,FALSE,FALSE,candidate_missing_salary
evt_179||2174,evt_179,same_department,27,1,0.4444444444444444,TRUE,FALSE,FALSE,candidate_missing_salary
evt_180||2174,evt_180,same_department,27,1,0.4444444444444444,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_195||2003,evt_195,different_department,5,1,0.4,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_198||2159,evt_198,same_department,8,1,0.75,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_199||1581,evt_199,different_department,4,1,0.25,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_199||8358,evt_199,same_department,18,1,0.5555555555555556,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_201||1449,evt_201,different_department,84,1,0.4880952380952381,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_201||5764,evt_201,different_department,3,1,0.3333333333333333,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_204||1449,evt_204,same_section,84,2,0.4880952380952381,TRUE,FALSE,FALSE,candidate_missing_salary
evt_204||8905,evt_204,same_section,34,1,0.4411764705882353,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_205||1449,evt_205,same_section,84,1,0.4880952380952381,TRUE,FALSE,FALSE,candidate_missing_salary
evt_205||8905,evt_205,same_section,34,3,0.4411764705882353,TRUE,FALSE,FALSE,candidate_missing_salary
evt_209||1794,evt_209,different_department,12,2,0.08333333333333333,TRUE,FALSE,FALSE,candidate_missing_salary
evt_209||7779,evt_209,different_department,4,1,0.5,TRUE,FALSE,FALSE,candidate_missing_salary
evt_210||1794,evt_210,different_department,12,3,0.08333333333333333,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_211||1794,evt_211,different_department,12,1,0.08333333333333333,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_217||1278,evt_217,same_department,18,1,0.5555555555555556,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_217||6328,evt_217,different_department,2,1,0,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_218||2174,evt_218,same_section,27,2,0.4444444444444444,TRUE,FALSE,FALSE,candidate_missing_salary
evt_219||7525,evt_219,different_department,12,1,0.08333333333333333,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_220||8358,evt_220,different_department,24,1,0.6666666666666666,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_224||1193,evt_224,same_department,13,3,0.15384615384615385,TRUE,FALSE,FALSE,candidate_missing_salary
evt_228||2056,evt_228,different_department,61,1,0.5901639344262295,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_229||1130,evt_229,same_department,10,1,0.1,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_230||6701,evt_230,same_department,30,6,0.16666666666666666,TRUE,FALSE,FALSE,candidate_missing_salary
evt_234||1449,evt_234,different_department,84,1,0.4880952380952381,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_234||2071,evt_234,different_department,36,1,0.3333333333333333,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_236||7484,evt_236,different_department,3,1,0.6666666666666666,TRUE,FALSE,FALSE,candidate_missing_salary
evt_238||1555,evt_238,different_department,21,1,0.6190476190476191,TRUE,FALSE,FALSE,candidate_missing_salary
evt_238||6701,evt_238,different_department,30,1,0.16666666666666666,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_252||6953,evt_252,same_department,7,1,0.2857142857142857,TRUE,FALSE,FALSE,candidate_missing_salary
evt_25||1190,evt_25,different_department,54,1,0.6481481481481481,TRUE,FALSE,FALSE,candidate_missing_salary
evt_25||1449,evt_25,different_department,84,1,0.4880952380952381,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_25||2056,evt_25,different_department,61,1,0.5901639344262295,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_264||1906,evt_264,same_department,6,1,0.5,TRUE,FALSE,FALSE,candidate_missing_salary
evt_268||1449,evt_268,same_department,84,1,0.4880952380952381,TRUE,FALSE,FALSE,candidate_missing_salary
evt_269||1449,evt_269,same_department,84,1,0.4880952380952381,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_271||2146,evt_271,same_section,5,1,0.6,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_278||2158,evt_278,same_section,6,1,0.3333333333333333,TRUE,FALSE,FALSE,candidate_missing_salary
evt_27||1190,evt_27,different_department,54,1,0.6481481481481481,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_281||2158,evt_281,same_section,3,1,0.3333333333333333,TRUE,FALSE,FALSE,candidate_missing_salary
evt_286||2159,evt_286,same_department,8,1,0.75,TRUE,FALSE,FALSE,candidate_missing_salary
evt_289||2056,evt_289,different_department,61,1,0.5901639344262295,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_290||1449,evt_290,different_department,84,1,0.4880952380952381,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_291||1695,evt_291,different_department,6,1,0.6666666666666666,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_292||7506,evt_292,different_department,40,1,0.425,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_295||6701,evt_295,same_department,30,1,0.16666666666666666,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_296||6701,evt_296,same_department,30,1,0.16666666666666666,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_297||2123,evt_297,same_department,3,1,0.3333333333333333,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_298||2123,evt_298,same_department,3,1,0.3333333333333333,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_29||1190,evt_29,different_department,54,1,0.6481481481481481,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_302||2003,evt_302,different_department,5,1,0.4,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_302||2071,evt_302,same_department,36,1,0.3333333333333333,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_302||2143,evt_302,same_section,11,2,0.6363636363636364,TRUE,FALSE,FALSE,candidate_missing_salary
evt_302||8321,evt_302,same_department,3,1,1,TRUE,TRUE,TRUE,usable_salary
evt_303||2071,evt_303,same_department,36,1,0.3333333333333333,FALSE,FALSE,FALSE,selected_worker_missing_salary
evt_304||2071,evt_304,same_department,36,1,0.3333333333333333,TRUE,FALSE,FALSE,candidate_missing_salary
evt_304||2143,evt_304,same_section,11,1,0.6363636363636364,TRUE,FALSE,FALSE,candidate_missing_salary
evt_305||2143,evt_305,same_section,4,2,1,TRUE,TRUE,TRUE,usable_salary
evt_305||8321,evt_305,same_department,4,1,0.5,TRUE,FALSE,FALSE,candidate_missing_salary
