"outcome","nobs","r2","term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"internal_share",238,0.187514526751978,"n_drafted_male",-0.00491065696853454,0.00453576900686701,-1.08265146684057,0.280170269726063,-0.0138506915723557,0.00402937763528663
"internal_share",238,0.187514526751978,"log_nearby_slack",-0.00334538816708065,0.0223182819784309,-0.149894520120937,0.880987705709467,-0.0473348887088706,0.0406441123747093
"internal_share",238,0.187514526751978,"log_far_slack",0.0137540717526941,0.011251793784398,1.22238924888277,0.222892643549543,-0.00842329786980788,0.0359314413751961
"internal_share",238,0.187514526751978,"log_section_size",-0.0137521513186338,0.030680322369028,-0.448240117989003,0.654429198556284,-0.0742232959514938,0.0467189933142263
"internal_share",238,0.187514526751978,"n_drafted_male:log_nearby_slack",0.000844869291178937,0.00108235903074861,0.780581366420147,0.43590334577787,-0.00128846844581809,0.00297820702817597
