event_origin_id,event_id,origin_office_id,chosen_distance,n_candidates,n_selected,n_exact_pos,salary_candidate_share,any_selected_with_salary,all_candidates_with_salary,usable,usable_salary,drop_reason,drop_reason_salary
evt_40||7506,evt_40,7506,different_department,68,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_40||7525,evt_40,7525,different_department,18,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_410||2071,evt_410,2071,same_department,44,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_410||8164,evt_410,8164,same_department,21,6,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_414||1896,evt_414,1896,same_section,28,4,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_417||1335,evt_417,1335,same_section,35,1,1,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_417||1449,evt_417,1449,same_section,115,1,23,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_419||1335,evt_419,1335,same_section,35,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_419||1449,evt_419,1449,same_section,115,5,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_41||2109,evt_41,2109,different_department,15,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_421||1449,evt_421,1449,same_section,115,4,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_424||1449,evt_424,1449,different_department,115,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_424||7484,evt_424,7484,different_department,3,0,0,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_424||7506,evt_424,7506,different_department,68,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_425||1449,evt_425,1449,different_department,115,2,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_425||8358,evt_425,8358,different_department,61,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_427||1449,evt_427,1449,same_department,115,1,23,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_427||1794,evt_427,1794,same_department,12,4,7,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_427||2146,evt_427,2146,different_department,27,0,0,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_427||2158,evt_427,2158,same_department,11,1,1,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_427||2159,evt_427,2159,same_department,11,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_429||2109,evt_429,2109,different_department,15,0,0,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_430||8358,evt_430,8358,same_department,61,0,0,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_431||6143,evt_431,6143,different_department,20,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_433||2125,evt_433,2125,different_department,9,0,4,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_433||7782,evt_433,7782,different_department,34,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_436||1787,evt_436,1787,different_department,7,2,2,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_436||2109,evt_436,2109,different_department,15,1,4,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_436||8757,evt_436,8757,different_department,19,3,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_438||1787,evt_438,1787,different_department,7,3,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_438||2056,evt_438,2056,different_department,68,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_438||2109,evt_438,2109,different_department,15,8,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_438||8757,evt_438,8757,different_department,19,5,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_439||2071,evt_439,2071,different_department,44,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_43||8946,evt_43,8946,different_department,4,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_44||1233,evt_44,1233,same_department,24,8,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_44||2221,evt_44,2221,same_department,2,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_453||2071,evt_453,2071,same_department,44,3,8,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_454||1335,evt_454,1335,different_department,35,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_454||1919,evt_454,1919,same_section,15,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_454||2071,evt_454,2071,same_department,44,4,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_454||8164,evt_454,8164,same_department,21,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_455||2071,evt_455,2071,same_department,44,2,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_455||8358,evt_455,8358,different_department,61,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_45||1233,evt_45,1233,same_department,24,10,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_45||8594,evt_45,8594,same_department,12,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_460||2051,evt_460,2051,same_section,13,3,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_460||2071,evt_460,2071,same_department,44,5,8,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_460||8321,evt_460,8321,same_department,7,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_461||2051,evt_461,2051,same_section,13,8,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_461||2071,evt_461,2071,same_department,44,7,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_461||2123,evt_461,2123,same_department,14,0,0,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_461||6946,evt_461,6946,different_department,11,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_461||7782,evt_461,7782,different_department,34,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_461||8321,evt_461,8321,same_department,7,3,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_464||5869,evt_464,5869,same_department,7,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_464||8358,evt_464,8358,different_department,61,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_46||1233,evt_46,1233,same_department,24,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_473||1642,evt_473,1642,different_department,29,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_473||6824,evt_473,6824,different_department,7,7,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_475||1919,evt_475,1919,different_department,15,1,2,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_475||2213,evt_475,2213,same_department,13,2,1,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_476||1233,evt_476,1233,different_department,24,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_476||1642,evt_476,1642,same_department,29,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_476||2213,evt_476,2213,same_department,13,6,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_476||7525,evt_476,7525,different_department,18,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_476||8358,evt_476,8358,different_department,61,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_478||1478,evt_478,1478,same_section,27,2,6,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_479||1478,evt_479,1478,same_section,27,0,0,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_479||1896,evt_479,1896,same_section,28,3,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_47||8905,evt_47,8905,different_department,69,1,6,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_480||1478,evt_480,1478,same_section,27,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_481||1896,evt_481,1896,same_section,28,2,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_486||1896,evt_486,1896,same_section,28,3,1,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_488||1278,evt_488,1278,same_section,18,2,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_488||1538,evt_488,1538,different_department,4,2,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_488||1642,evt_488,1642,same_department,29,0,0,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_488||6143,evt_488,6143,same_department,20,7,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_488||7782,evt_488,7782,same_department,34,0,0,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_488||8882,evt_488,8882,different_department,3,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_489||1278,evt_489,1278,same_section,18,2,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_489||1566,evt_489,1566,same_department,2,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_489||2033,evt_489,2033,same_department,4,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_489||6143,evt_489,6143,same_department,20,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_489||7506,evt_489,7506,different_department,68,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_489||8490,evt_489,8490,different_department,46,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_491||6701,evt_491,6701,different_department,32,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_491||8358,evt_491,8358,different_department,61,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_492||2158,evt_492,2158,same_department,11,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_492||8594,evt_492,8594,different_department,12,2,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_497||1761,evt_497,1761,same_section,7,1,2,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_498||1317,evt_498,1317,same_section,16,3,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_498||8358,evt_498,8358,same_department,61,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_499||1317,evt_499,1317,same_section,16,2,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_499||2118,evt_499,2118,different_department,6,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_499||2138,evt_499,2138,same_department,21,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_49||6330,evt_49,6330,different_department,1,1,0,0,FALSE,FALSE,FALSE,FALSE,degenerate_choice_set,degenerate_choice_set
evt_50||1697,evt_50,1697,same_department,3,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_50||8594,evt_50,8594,different_department,12,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_511||1896,evt_511,1896,different_department,28,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_511||2123,evt_511,2123,different_department,14,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_511||2125,evt_511,2125,different_department,9,0,0,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_511||6701,evt_511,6701,same_department,32,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_511||7748,evt_511,7748,different_department,5,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_511||7782,evt_511,7782,different_department,34,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_512||1449,evt_512,1449,different_department,115,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_512||8994,evt_512,8994,different_department,18,0,0,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_513||1335,evt_513,1335,same_section,35,1,1,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_518||1642,evt_518,1642,same_department,29,2,1,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_518||2213,evt_518,2213,same_department,13,1,1,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_519||8690,evt_519,8690,different_department,19,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_51||1449,evt_51,1449,different_department,115,2,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_51||1642,evt_51,1642,same_department,29,2,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_51||1757,evt_51,1757,different_department,4,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_51||2033,evt_51,2033,same_department,4,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_51||5869,evt_51,5869,different_department,7,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_520||7506,evt_520,7506,different_department,68,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_522||1225,evt_522,1225,different_department,7,1,1,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_524||1225,evt_524,1225,different_department,7,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_524||1335,evt_524,1335,different_department,35,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_526||5884,evt_526,5884,different_department,4,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_526||8358,evt_526,8358,different_department,61,1,1,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_528||1130,evt_528,1130,same_section,15,2,7,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_530||1130,evt_530,1130,same_section,15,0,0,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_530||2174,evt_530,2174,different_department,27,0,0,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_530||6701,evt_530,6701,same_department,32,0,0,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_531||1130,evt_531,1130,same_section,15,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_532||1335,evt_532,1335,different_department,35,0,0,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_532||1449,evt_532,1449,different_department,115,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_533||7782,evt_533,7782,different_department,34,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_533||8164,evt_533,8164,different_department,21,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_533||8490,evt_533,8490,different_department,46,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_544||8882,evt_544,8882,different_department,3,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_547||1478,evt_547,1478,different_department,27,2,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_547||6953,evt_547,6953,same_department,71,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_553||8490,evt_553,8490,same_department,46,3,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_554||8490,evt_554,8490,same_department,46,8,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_555||2118,evt_555,2118,different_department,6,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_555||6953,evt_555,6953,same_department,71,6,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_555||7782,evt_555,7782,different_department,34,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_555||8490,evt_555,8490,same_department,46,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_555||8994,evt_555,8994,different_department,18,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_559||1190,evt_559,1190,different_department,70,5,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_559||1449,evt_559,1449,different_department,115,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_559||1676,evt_559,1676,different_department,12,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_559||2056,evt_559,2056,different_department,68,2,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_559||7051,evt_559,7051,different_department,17,2,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_559||7506,evt_559,7506,different_department,68,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_55||6701,evt_55,6701,same_department,32,0,17,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_55||7506,evt_55,7506,different_department,68,2,8,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_560||8594,evt_560,8594,different_department,12,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_561||2056,evt_561,2056,different_department,68,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_564||1190,evt_564,1190,different_department,70,4,23,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_564||1449,evt_564,1449,different_department,115,2,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_564||1989,evt_564,1989,different_department,7,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_564||2056,evt_564,2056,different_department,68,6,26,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_564||6953,evt_564,6953,different_department,71,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_564||7051,evt_564,7051,different_department,17,3,8,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_564||8905,evt_564,8905,different_department,69,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_564||8994,evt_564,8994,same_department,18,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_566||7506,evt_566,7506,different_department,68,0,0,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_566||8690,evt_566,8690,different_department,19,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_569||1335,evt_569,1335,same_section,35,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_570||1335,evt_570,1335,same_section,35,3,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_573||1538,evt_573,1538,different_department,4,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_578||7782,evt_578,7782,same_department,34,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_57||6701,evt_57,6701,same_department,32,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_57||7506,evt_57,7506,different_department,68,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_582||1225,evt_582,1225,different_department,7,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_582||1449,evt_582,1449,different_department,115,2,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_582||8490,evt_582,8490,different_department,46,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_585||8358,evt_585,8358,different_department,61,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_585||8690,evt_585,8690,different_department,19,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_586||1642,evt_586,1642,same_department,29,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_586||6143,evt_586,6143,same_department,20,6,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_586||6328,evt_586,6328,different_department,27,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_586||6983,evt_586,6983,different_department,2,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_587||1972,evt_587,1972,different_department,3,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_588||6701,evt_588,6701,same_department,32,9,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_58||1490,evt_58,1490,same_department,6,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_596||1449,evt_596,1449,same_section,115,4,23,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_598||1449,evt_598,1449,same_section,115,2,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_598||8905,evt_598,8905,same_section,69,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_59||1402,evt_59,1402,same_department,14,2,8,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_5||2056,evt_5,2056,different_department,68,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_603||7506,evt_603,7506,different_department,68,0,8,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_603||8899,evt_603,8899,different_department,5,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_604||1190,evt_604,1190,different_department,70,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_604||2174,evt_604,2174,different_department,27,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_604||7506,evt_604,7506,different_department,68,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_605||1761,evt_605,1761,different_department,7,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_607||2183,evt_607,2183,different_department,83,0,0,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_60||1402,evt_60,1402,same_department,14,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_60||8994,evt_60,8994,different_department,18,2,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_610||2145,evt_610,2145,same_section,21,0,0,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_610||2146,evt_610,2146,same_section,27,0,0,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_611||2146,evt_611,2146,same_section,27,0,0,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_612||2146,evt_612,2146,same_section,27,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_61||7506,evt_61,7506,different_department,68,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_621||2174,evt_621,2174,same_section,27,3,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_622||5869,evt_622,5869,different_department,7,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_622||5884,evt_622,5884,different_department,4,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_623||8358,evt_623,8358,different_department,61,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_624||2003,evt_624,2003,different_department,5,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_624||7506,evt_624,7506,different_department,68,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_624||8358,evt_624,8358,different_department,61,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_627||2159,evt_627,2159,same_department,11,0,0,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_628||1335,evt_628,1335,different_department,35,1,1,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_628||1989,evt_628,1989,different_department,7,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_633||1642,evt_633,1642,different_department,29,0,0,0,FALSE,FALSE,FALSE,FALSE,selected_worker_not_in_candidates,selected_worker_not_in_candidates
evt_633||6233,evt_633,6233,different_department,1,1,0,0,FALSE,FALSE,FALSE,FALSE,degenerate_choice_set,degenerate_choice_set
evt_633||7782,evt_633,7782,different_department,34,6,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_633||8358,evt_633,8358,different_department,61,4,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_633||8690,evt_633,8690,different_department,19,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
evt_636||2183,evt_636,2183,same_department,83,1,0,0,FALSE,FALSE,TRUE,FALSE,usable,selected_worker_missing_salary
